Date,Tavg,RH_avg,RR,ss,ff_avg
28/10/2020,27.3,91,,8.1,1
29/10/2020,27.9,85,19.8,0.9,2
30/10/2020,27.6,85,0,4.9,1
31/10/2020,27.4,85,,6.4,2
01/11/2020,28.3,79,1.8,6.1,3
02/11/2020,27.5,82,8888,7.9,2
03/11/2020,27.3,88,0,5.2,2
04/11/2020,25.1,91,35.5,0,1
05/11/2020,27.3,82,1.7,0.2,1
06/11/2020,27.8,84,1.9,5.1,2
07/11/2020,25.9,92,8888,6.7,1
08/11/2020,26.5,86,48.1,0.8,2
09/11/2020,26.3,91,27.5,1.5,2
10/11/2020,26.2,90,19.9,0.3,1
11/11/2020,28.3,82,1.5,2.4,2
12/11/2020,28.9,80,0,5.5,3
13/11/2020,28.1,84,8888,10.4,3
14/11/2020,28.7,82,11.3,7.3,3
15/11/2020,26.9,88,8.3,1.8,2
16/11/2020,27.7,85,20.2,2.6,3
17/11/2020,26.4,92,17,9.1,1
18/11/2020,28.3,82,1.9,2.6,2
19/11/2020,27.6,84,27.2,8.8,2
20/11/2020,27.7,86,8.9,3,2
21/11/2020,27.1,88,0.1,5.8,2
22/11/2020,26.7,86,37.7,3.5,2
23/11/2020,25.8,90,8,2.3,2
24/11/2020,26.5,85,6.3,0,2
25/11/2020,26.6,87,0,1.6,2
26/11/2020,26.2,92,2.6,0.7,1
27/11/2020,26.7,89,6.4,0,2
28/11/2020,26.4,88,8888,0,1
29/11/2020,27.3,83,3.7,0,2
30/11/2020,27.5,85,0,1.8,1
01/12/2020,28.7,79,5.8,4.7,2
02/12/2020,28.1,85,,8.9,2
03/12/2020,27.3,88,1.3,6,3
04/12/2020,27.1,85,37.5,6.5,3
05/12/2020,26.6,89,7.1,3.4,4
06/12/2020,28.5,78,3.1,1.7,4
07/12/2020,27.6,81,8888,6.3,3
08/12/2020,27.7,82,3.5,6.3,3
09/12/2020,27.4,84,17.6,7.8,3
10/12/2020,27.2,85,8888,8,2
11/12/2020,28,76,2,7,2
12/12/2020,26.8,88,1.9,8.9,2
13/12/2020,27.5,79,7,3.4,2
14/12/2020,27,88,0,3.2,2
15/12/2020,25.7,90,10.7,5.9,2
16/12/2020,25.8,93,14.7,4.2,1
17/12/2020,25.9,88,3.8,0.5,2
18/12/2020,25.1,90,28.1,2,2
19/12/2020,26.9,80,3.8,0,2
20/12/2020,26.8,82,0,2.2,3
21/12/2020,27.3,80,1.2,6.2,2
22/12/2020,27.5,81,0.8,2.9,3
23/12/2020,27.5,85,,7.7,3
24/12/2020,26.2,92,0,6.8,1
25/12/2020,27.7,86,26.6,0,4
26/12/2020,28.5,79,0,3.7,3
27/12/2020,27.4,86,,5.3,4
28/12/2020,28.1,79,1,9.3,4
29/12/2020,26.2,88,0,8.1,2
30/12/2020,27.6,80,0.4,2.4,4
31/12/2020,27.1,82,,5.5,4
01/01/2021,24.6,95,21.4,3.5,3
02/01/2021,23.1,96,192.1,0,2
03/01/2021,24.6,94,104.6,0,2
04/01/2021,25.2,88,1,0,2
05/01/2021,26.4,86,0,0,3
06/01/2021,26.7,86,1.4,5.1,3
07/01/2021,24.5,91,0.1,3.5,2
08/01/2021,25,96,13.6,0,2
09/01/2021,25.2,94,46.6,0,3
10/01/2021,23.5,97,180.5,0,4
11/01/2021,25.7,90,81.4,0,4
12/01/2021,26.2,85,6.5,0,6
13/01/2021,26.1,82,3.4,0.7,4
14/01/2021,25.6,84,0,0,3
15/01/2021,26.8,79,0,0,4
16/01/2021,26.8,83,0,7.6,5
17/01/2021,27,80,0,3.9,6
18/01/2021,26.6,72,0,5.6,6
19/01/2021,26.3,74,0,3.4,4
20/01/2021,26.5,78,0,5.4,3
21/01/2021,26.6,80,,2.5,4
22/01/2021,26.5,83,8888,7.6,4
23/01/2021,26.6,80,0,7.4,4
24/01/2021,26.7,82,0,4.7,4
25/01/2021,27.4,79,0,7.1,4
26/01/2021,26.8,78,,8.2,4
27/01/2021,26.7,84,0,8.9,3
28/01/2021,26.9,85,0,1.2,4
29/01/2021,27.2,76,0,1.5,4
30/01/2021,27,78,,6.7,5
31/01/2021,26.6,82,,8,4
01/02/2021,27.2,80,1,6.1,4
02/02/2021,27,80,0.8,2.1,4
03/02/2021,27.1,75,,4.6,5
04/02/2021,26.9,72,0,6.7,4
05/02/2021,27.3,78,0,9.2,5
06/02/2021,27.4,77,0,8,5
07/02/2021,27.6,77,,9.7,4
08/02/2021,27.6,78,,9.7,5
09/02/2021,27.5,78,,6.7,4
10/02/2021,27.4,79,,7.8,4
11/02/2021,27.5,78,0,3.9,5
12/02/2021,28,76,,4.6,5
13/02/2021,27.8,75,,8.5,5
14/02/2021,27.2,74,,8.1,6
15/02/2021,27.4,70,0,4.7,5
16/02/2021,27,71,0,7.7,5
17/02/2021,26.8,71,,6.4,5
18/02/2021,27.3,69,,,6
19/02/2021,27.3,72,0,7.5,6
20/02/2021,27.5,75,0,4.9,6
21/02/2021,27.2,75,,8.8,5
22/02/2021,27.1,72,,5.2,5
23/02/2021,27.1,73,,9,5
24/02/2021,26.7,76,0,8.4,4
25/02/2021,27.3,78,0,1.7,4
26/02/2021,27.6,80,,6.7,3
27/02/2021,28.1,79,0,9.1,3
28/02/2021,28.1,76,,8.8,4
01/03/2021,27.4,81,,9.3,4
02/03/2021,27.7,78,,9.2,4
03/03/2021,28.2,76,,10.2,4
04/03/2021,27.8,83,0,5.4,5
05/03/2021,28.9,77,,9.6,5
06/03/2021,28.4,80,,9.8,6
07/03/2021,26.5,86,0,9.1,2
08/03/2021,27,83,36.1,3.2,4
09/03/2021,27.6,77,,9.7,5
10/03/2021,28.1,75,,8.4,4
11/03/2021,28.1,78,,9.9,5
12/03/2021,27.6,83,0,10,3
13/03/2021,27.7,81,8888,3.7,4
14/03/2021,27.8,82,,6.6,5
15/03/2021,28.6,75,,6.4,5
16/03/2021,28,80,1,7.1,4
17/03/2021,27.7,84,,6.3,4
18/03/2021,28.8,78,,5.4,4
19/03/2021,28.7,78,0,5.4,4
20/03/2021,28.8,76,,7.4,4
21/03/2021,28.6,79,,8,4
22/03/2021,28.6,78,0,9.4,5
23/03/2021,28.6,75,8888,8,4
24/03/2021,26.2,93,36.3,6.8,1
25/03/2021,26.2,90,58.1,1.2,2
26/03/2021,28.2,81,1.5,0,4
27/03/2021,26.9,82,0,7.3,1
28/03/2021,27.3,84,8.1,3.3,2
29/03/2021,27,89,,8,1
30/03/2021,28.2,84,7,3.8,2
31/03/2021,27.6,80,49.6,9.2,2
01/04/2021,29.5,69,8888,6.2,2
02/04/2021,28.9,84,0,6.4,3
03/04/2021,28,85,30.7,7.9,2
04/04/2021,27,86,35.3,4.6,1
05/04/2021,27.1,90,1.3,2.5,1
06/04/2021,28.1,82,1.6,1.8,4
07/04/2021,27.9,71,0,8,3
08/04/2021,28.2,82,,9.7,2
09/04/2021,26.9,84,6.4,8.9,3
10/04/2021,28.1,80,0,6.6,3
11/04/2021,28.5,82,0,8.9,3
12/04/2021,27.8,77,0.1,7.3,2
13/04/2021,28.5,78,,8,2
14/04/2021,27.8,80,0.5,7.7,1
15/04/2021,25.9,94,0,7.4,1
16/04/2021,27.7,83,23.3,3.8,1
17/04/2021,24.8,98,0,0.8,2
18/04/2021,27.8,82,68.6,3.2,2
19/04/2021,27.8,81,0,8.5,1
20/04/2021,27.5,85,8888,5.3,2
21/04/2021,28.8,81,2.1,4.3,2
22/04/2021,26.6,92,1.3,8,2
23/04/2021,28.6,76,4.4,3.2,2
24/04/2021,25.2,92,8888,7.7,1
25/04/2021,27.6,86,4,0,2
26/04/2021,28,86,8888,6.1,2
27/04/2021,26.8,91,11,6.5,1
28/04/2021,28.2,84,4.4,5.4,1
29/04/2021,28.8,82,8888,5.6,2
30/04/2021,28,86,,9.3,2
01/05/2021,28,86,7.3,4.3,3
02/05/2021,29.1,81,0,6.9,3
03/05/2021,28.9,81,8888,8.7,2
04/05/2021,29.1,79,0,9.3,2
05/05/2021,27.9,86,0,7.4,2
06/05/2021,26.7,91,0.4,1.6,1
07/05/2021,28,86,32,3.1,2
08/05/2021,27.5,88,8888,2.9,1
09/05/2021,27.7,88,0,2.6,1
10/05/2021,28.6,85,13.4,4.2,2
11/05/2021,29,84,0,6.5,2
12/05/2021,27.3,90,7.2,5.5,1
13/05/2021,27.3,92,2.3,1.8,2
14/05/2021,28.3,90,7.3,5,1
15/05/2021,27.4,92,1,3.8,1
16/05/2021,27,94,15,2.3,2
17/05/2021,26.9,94,39.8,6.8,1
18/05/2021,26.2,95,83.2,0.3,2
19/05/2021,27.3,90,34.5,0.1,1
20/05/2021,28.3,84,0.3,0.7,2
21/05/2021,27.7,92,,6.1,2
22/05/2021,27.1,83,2.8,4.5,3
23/05/2021,28.4,84,0,2.6,2
24/05/2021,29,85,,5.1,3
25/05/2021,29,86,0,8.2,3
26/05/2021,29.6,82,0,9.7,2
27/05/2021,27.9,88,0,6,2
28/05/2021,27.4,90,8.9,4.9,1
29/05/2021,27.1,93,8888,4,1
30/05/2021,27.8,88,31,2,1
31/05/2021,27.7,91,3.8,4.6,2
01/06/2021,27.6,91,8.7,4.6,2
02/06/2021,28.8,84,8888,5.5,2
03/06/2021,28.8,87,,4.4,2
04/06/2021,29.5,84,0.4,7.3,2
05/06/2021,29.3,81,4.7,4.7,2
06/06/2021,28.7,82,,5.8,3
07/06/2021,28.8,82,,9.6,2
08/06/2021,28.8,84,0.2,7,2
09/06/2021,27.6,87,0.5,5.1,1
10/06/2021,27.4,86,0.9,2,2
11/06/2021,28,83,0,5.2,2
12/06/2021,29.2,75,0,1.1,3
13/06/2021,27.3,84,1,5.4,2
14/06/2021,28.1,86,8888,1.9,1
15/06/2021,26.8,91,0,4.3,2
16/06/2021,27.7,88,8.5,3.2,2
17/06/2021,28.7,83,8888,6.8,2
18/06/2021,26,90,8888,6,1
19/06/2021,27.5,85,8.2,0.1,1
20/06/2021,27.8,83,1.8,0,2
21/06/2021,27.2,81,48.1,6,2
22/06/2021,27.5,87,,7.9,2
23/06/2021,27.5,84,0,1.1,1
24/06/2021,27.4,83,4.2,4.6,1
25/06/2021,26.3,90,0.4,4.6,1
26/06/2021,27.5,85,35,3.5,2
27/06/2021,25.6,93,0.4,5.9,1
28/06/2021,26.6,88,7.1,0.4,1
29/06/2021,27.4,87,5.3,4.7,2
30/06/2021,28.3,76,1.4,3,2
01/07/2021,28.6,80,0,5.8,3
02/07/2021,27.7,84,8888,6,1
03/07/2021,27.2,90,0,2.8,2
04/07/2021,25.7,91,6.5,3.6,1
05/07/2021,26.2,94,1.1,0,2
06/07/2021,26.7,91,14.6,3.9,2
07/07/2021,26.7,88,5.5,0,2
08/07/2021,28,83,8888,0.6,2
09/07/2021,26.8,88,0,7.2,2
10/07/2021,25.5,94,7.6,4.3,1
11/07/2021,26.3,89,22.5,6.9,2
12/07/2021,27,85,,0.8,3
13/07/2021,25.1,90,8888,5.5,4
14/07/2021,26.4,85,6,0,1
15/07/2021,27.4,84,0,0,2
16/07/2021,28.9,81,,9.2,3
17/07/2021,28.1,84,,7.5,3
18/07/2021,28.4,80,0,10.1,3
19/07/2021,28.3,83,,8.4,2
20/07/2021,28.6,81,0,4.4,2
21/07/2021,29.1,78,8888,4.6,4
22/07/2021,29,78,,10.2,3
23/07/2021,28.8,82,0,10.4,3
24/07/2021,29.3,72,8888,7.9,4
25/07/2021,29.2,80,0,8.5,4
26/07/2021,29,78,0,8.1,3
27/07/2021,29,77,,7.1,4
28/07/2021,28.8,76,,9.8,4
29/07/2021,29.6,72,,9.3,4
30/07/2021,29.3,77,0,9.7,4
31/07/2021,28.1,82,0,9,2
01/08/2021,27.4,83,6.2,8.3,2
02/08/2021,28.1,81,1.6,2.1,3
03/08/2021,27.1,81,1.7,5,2
04/08/2021,25.2,94,25.5,4.4,2
05/08/2021,28.6,84,35.7,0,3
06/08/2021,29,81,,6.9,3
07/08/2021,29,83,0,6,2
08/08/2021,26.5,90,,5.1,2
09/08/2021,26.6,90,2.8,3.8,1
10/08/2021,28,86,1.7,6.5,2
11/08/2021,28,84,2.3,7.1,2
12/08/2021,28.7,78,1.4,5.2,2
13/08/2021,28,81,0,4.1,2
14/08/2021,26.4,90,0,2.6,2
15/08/2021,26.7,89,0.4,5.3,2
16/08/2021,27,84,6.5,3.2,2
17/08/2021,25.8,90,10.4,5.5,2
18/08/2021,25.6,89,3.6,0.2,2
19/08/2021,26.4,82,22.1,0.2,3
20/08/2021,25.9,90,8888,7.1,1
21/08/2021,26.8,85,16.7,0,3
22/08/2021,25.3,91,8888,1.6,2
23/08/2021,25.9,92,6.5,2.2,2
24/08/2021,24.5,94,10.1,2.7,1
25/08/2021,25,90,21.2,0,2
26/08/2021,26,88,1.9,0.1,1
27/08/2021,25.5,94,2.5,6.1,3
28/08/2021,27.1,87,26.6,3.1,3
29/08/2021,27.1,85,0.2,7.4,2
30/08/2021,25.4,91,9.1,5.6,2
31/08/2021,27.4,84,6.7,0.1,2
01/09/2021,27.1,83,12.1,1.6,4
02/09/2021,25.1,92,83.2,5.4,2
03/09/2021,27.9,78,2.2,0,2
04/09/2021,28.6,79,0,7.5,3
05/09/2021,28.6,79,0.1,8.7,2
06/09/2021,27.9,81,0,9,2
07/09/2021,27.6,82,1.3,6.6,4
08/09/2021,28,78,0.8,7.4,4
09/09/2021,28.3,78,0,4.1,3
10/09/2021,26.1,86,3.5,7.3,2
11/09/2021,28.3,81,,1.5,2
12/09/2021,28.1,81,0,6.5,2
13/09/2021,26.1,90,1,6.8,2
14/09/2021,27.1,87,28.1,0,1
15/09/2021,28.2,82,,,3
16/09/2021,27.9,81,,5.3,3
17/09/2021,28.5,80,8888,5.6,2
18/09/2021,27.9,83,0,9.2,2
19/09/2021,26.8,86,8888,6.2,3
20/09/2021,28.7,76,,2.6,3
21/09/2021,28.6,78,1,9.7,3
22/09/2021,28.6,80,4,8.2,3
23/09/2021,28,81,8.9,9.2,2
24/09/2021,28.6,79,0,8.7,2
25/09/2021,28.1,83,,6.3,1
26/09/2021,28.6,79,42,5.7,3
27/09/2021,26.5,90,6.6,9.3,1
28/09/2021,27.3,84,42,5.2,1
29/09/2021,27.6,83,0,5.3,2
30/09/2021,25.4,94,25.3,4.7,3
01/10/2021,26.8,87,17.6,4.7,3
02/10/2021,26.9,85,18,0.2,1
03/10/2021,27.7,84,8888,0,2
04/10/2021,27.1,89,,4.3,2
05/10/2021,27.4,88,6.3,6.9,2
06/10/2021,29.3,79,0.3,6.9,3
07/10/2021,28.2,82,0,9.2,3
08/10/2021,29.1,80,8888,2.9,3
09/10/2021,29.3,73,,10.1,3
10/10/2021,27.7,88,,9.7,2
11/10/2021,28.4,81,55.7,3.9,2
12/10/2021,29.1,84,0,8.1,3
13/10/2021,28.3,85,,7.3,3
14/10/2021,29.4,80,1.6,5.5,3
15/10/2021,29.6,80,,9.1,3
16/10/2021,28.9,82,0,6.6,2
17/10/2021,27.1,90,0,3.9,2
18/10/2021,27,86,35,4.3,1
19/10/2021,28.1,84,8888,2.1,2
20/10/2021,26.7,90,8888,6.1,2
21/10/2021,27.2,84,17.9,2.4,2
22/10/2021,27.1,88,0,5.6,1
23/10/2021,26.4,91,33.3,2.5,1
24/10/2021,28.1,83,3,1.9,1
25/10/2021,27.8,83,,7,1
26/10/2021,28.5,82,1,3.8,1
27/10/2021,28.9,74,12.7,6.4,2
28/10/2021,27.3,86,0,9.2,2
29/10/2021,27.7,86,5.4,0,2
30/10/2021,27.9,82,8888,3.4,2
31/10/2021,27.5,86,,4.1,1
01/11/2021,26.1,92,4.6,6.1,1
02/11/2021,26.5,87,2.6,0.3,2
03/11/2021,26.7,88,6.2,4.9,1
04/11/2021,27.5,82,13.2,2.3,1
05/11/2021,26.3,90,8888,2.7,2
06/11/2021,27.8,87,20,3.2,1
07/11/2021,26.4,92,8.1,2.3,2
08/11/2021,26.6,92,12.7,1.3,1
09/11/2021,27,87,10.1,0,2
10/11/2021,25.5,91,4.4,5.5,3
11/11/2021,27.1,84,14.1,0,3
12/11/2021,27.9,80,27.4,3.4,2
13/11/2021,25.9,90,4.9,4.6,2
14/11/2021,27.9,84,1.8,0.3,1
15/11/2021,26,92,,2.8,2
16/11/2021,28.5,80,13.8,1.4,2
17/11/2021,27.6,86,0,,2
18/11/2021,27,83,10.3,5.7,2
19/11/2021,28.4,81,8888,3.2,2
20/11/2021,26.8,87,33.2,4.2,1
21/11/2021,26.8,88,0.3,0.4,2
22/11/2021,27.9,85,47.5,5.8,1
23/11/2021,26.6,90,0.9,4.3,2
24/11/2021,25.8,90,5.5,4.2,1
25/11/2021,28,80,14.1,0,2
26/11/2021,28.4,76,8888,5.8,2
27/11/2021,27.8,79,0.3,5.4,1
28/11/2021,28.1,80,8888,0.8,2
29/11/2021,28.5,74,,1.7,3
30/11/2021,29,73,4.9,9.3,2
01/12/2021,28.8,80,0,9.7,3
02/12/2021,26.3,84,2,8.2,1
03/12/2021,27.2,82,80.9,0,3
04/12/2021,27.4,82,,2.5,4
05/12/2021,27.4,81,,5.4,3
06/12/2021,27.6,78,0,1.8,4
07/12/2021,28.1,77,0,3.5,4
08/12/2021,28.4,76,8888,7.8,5
09/12/2021,28.4,75,,4.3,4
10/12/2021,28,80,0,5.9,3
11/12/2021,26.9,90,6.1,5.5,3
12/12/2021,26.9,86,9,1.9,3
13/12/2021,26.7,84,0.7,0.1,4
14/12/2021,28,80,,5.4,3
15/12/2021,27.4,85,0,5.5,2
16/12/2021,27.7,81,36.3,3.5,3
17/12/2021,27.9,80,2.6,7.1,3
18/12/2021,27.6,84,5.6,6.3,2
19/12/2021,27.2,84,22.9,2,3
20/12/2021,27.5,82,0,0.8,2
21/12/2021,27.9,84,,2.7,4
22/12/2021,28.1,80,,8,2
23/12/2021,27,91,1.2,2.8,1
24/12/2021,27.1,88,0.7,0.6,3
25/12/2021,27.9,83,,0.4,4
26/12/2021,28.1,82,0.4,4.5,4
27/12/2021,28.3,77,0,7,4
28/12/2021,28,79,,7.8,4
29/12/2021,27.8,84,,8.6,3
30/12/2021,27.4,84,,5.1,3
31/12/2021,26.5,91,,1.5,3
01/01/2022,25.9,90,50.6,3.3,2
02/01/2022,24.3,97,55.8,1.4,2
03/01/2022,26.4,84,11.8,0,2
04/01/2022,26.7,84,8888,4,3
05/01/2022,27.6,81,0,3.8,3
06/01/2022,27.9,78,,6.6,4
07/01/2022,27.9,81,0,8.7,4
08/01/2022,27.9,82,,8.4,4
09/01/2022,28,80,,4.6,5
10/01/2022,27.8,82,8888,9.2,4
11/01/2022,27.2,82,0,7.6,4
12/01/2022,27.9,75,,2.2,5
13/01/2022,27.2,76,,7.6,4
14/01/2022,27.2,78,,9.6,4
15/01/2022,27.9,76,0,6.9,5
16/01/2022,28.1,78,0,8.6,5
17/01/2022,27.9,80,0,7,5
18/01/2022,27.9,73,3.6,3.7,4
19/01/2022,27.3,78,0,9.3,4
20/01/2022,27.2,78,6.1,4.9,4
21/01/2022,27.4,78,0,2.5,5
22/01/2022,27.8,77,0,8.7,4
23/01/2022,26.9,82,0,8.1,4
24/01/2022,27.1,82,0,9.8,4
25/01/2022,27.5,79,,2.5,4
26/01/2022,27.6,78,0,9.1,3
27/01/2022,27.3,79,,7.6,3
28/01/2022,27.3,79,0,8.3,4
29/01/2022,27.4,79,,9.5,4
30/01/2022,27.4,80,0,8.9,4
31/01/2022,27.5,82,0,8.1,4
01/02/2022,28.1,77,,5.9,5
02/02/2022,28.2,77,,7,4
03/02/2022,28.5,79,,8.5,6
04/02/2022,28.6,77,15.7,8.9,6
05/02/2022,27.8,81,0.1,7.9,5
06/02/2022,25.5,93,58,8.2,2
07/02/2022,26.1,87,37.4,6,3
08/02/2022,26.5,85,0.8,0,2
09/02/2022,26.2,88,1.8,0,2
10/02/2022,24.1,93,76.8,3,2
11/02/2022,25.4,89,7,0,2
12/02/2022,27.4,78,14.8,0,4
13/02/2022,27.8,80,0,8.3,4
14/02/2022,28,82,,5.9,4
15/02/2022,28,84,,7,3
16/02/2022,25.3,84,,4.9,2
17/02/2022,28.1,79,6.1,0.5,4
18/02/2022,28.5,78,,6,4
19/02/2022,27.8,82,,8.7,2
20/02/2022,27.2,86,0.5,,3
21/02/2022,28.1,79,4.3,5.7,4
22/02/2022,28,78,0,7.5,4
23/02/2022,26.9,83,0,9.1,3
24/02/2022,25.8,83,6.3,7.1,2
25/02/2022,27.7,79,11.7,0,2
26/02/2022,26.4,87,1.7,9.5,3
27/02/2022,28.1,80,0.1,0,5
28/02/2022,28.2,79,8888,4.1,5
01/03/2022,27.6,83,,8.8,3
02/03/2022,27.5,84,3.4,5.2,4
03/03/2022,26.9,86,12.8,8,2
04/03/2022,27.6,82,38.5,6.4,3
05/03/2022,27.8,80,0,8.1,2
06/03/2022,27.1,86,37.8,8.2,2
07/03/2022,27.7,83,1.2,1.8,4
08/03/2022,28.2,78,0,4.5,3
09/03/2022,28.3,82,0,8.1,4
10/03/2022,27,84,3,4.3,4
11/03/2022,28,80,4.4,3.6,4
12/03/2022,27.8,79,0,7.1,3
13/03/2022,28.8,79,0,9,4
14/03/2022,28.6,80,,8.7,3
15/03/2022,26.4,86,,6.5,2
16/03/2022,27.9,81,18.4,3.8,2
17/03/2022,27.5,84,0,5.1,2
18/03/2022,28.2,80,8888,4.6,2
19/03/2022,29.1,76,2.3,2.2,3
20/03/2022,27,82,0.2,7.4,2
21/03/2022,28.7,77,3.1,3.7,1
22/03/2022,28.2,85,0,,2
23/03/2022,29,80,2.5,2.7,2
24/03/2022,29.5,80,0,6.3,4
25/03/2022,29.5,76,0,8.8,4
26/03/2022,28.4,80,,10.1,2
27/03/2022,28.8,78,0,7.8,2
28/03/2022,28.1,82,0,7.5,3
29/03/2022,28.9,79,0.9,7.2,3
30/03/2022,29.8,75,8888,7.5,3
31/03/2022,27.1,83,,9.8,2
01/04/2022,29.5,76,8888,3,2
02/04/2022,27.8,84,0,8.1,1
03/04/2022,26.8,86,2,2.8,2
04/04/2022,28.9,75,2,2.5,2
05/04/2022,27.8,82,0,5.7,2
06/04/2022,28.2,78,8888,2.6,2
07/04/2022,25.8,90,9.2,7.5,1
08/04/2022,27.9,79,36.8,0,3
09/04/2022,25.9,89,31.5,3.9,1
10/04/2022,27.3,85,3.8,0.3,1
11/04/2022,26.9,87,0,5,1
12/04/2022,27.9,84,16.3,4.2,1
13/04/2022,26.4,88,7.5,,2
14/04/2022,28.7,80,61,2.6,2
15/04/2022,27.3,85,8888,7.8,2
16/04/2022,28.2,83,34.8,3.3,2
17/04/2022,28.5,82,1,3.7,3
18/04/2022,27.2,86,50.7,7.1,2
19/04/2022,27.9,84,0.9,1.7,2
20/04/2022,28.3,83,0.2,4.5,2
21/04/2022,25.9,90,,2,1
22/04/2022,28.9,80,12.5,0,4
23/04/2022,29.5,76,0,8.7,2
24/04/2022,28.6,81,2.5,8.9,2
25/04/2022,27.8,85,8888,4.5,1
26/04/2022,28.5,84,2.1,6.7,1
27/04/2022,27.1,92,,2.4,2
28/04/2022,28.4,84,8.5,1.2,2
29/04/2022,28.1,85,0,5.4,2
30/04/2022,28.9,80,10.9,6,2
01/05/2022,28.8,86,,3.8,2
02/05/2022,27.6,85,1.3,2,4
03/05/2022,26.8,86,28.9,0,2
04/05/2022,27.7,84,2.7,5.6,2
05/05/2022,28.3,87,3.6,0,2
06/05/2022,29,81,0.3,3.1,2
07/05/2022,27.5,94,,8.7,2
08/05/2022,27.4,88,16.8,3.4,3
09/05/2022,29.9,81,0.2,2.1,4
10/05/2022,30,82,0,8.4,3
11/05/2022,27,88,,10.1,1
12/05/2022,29.3,77,2.7,0,3
13/05/2022,29.1,82,0,10.9,3
14/05/2022,29.8,82,0,6.8,2
15/05/2022,29.3,84,,7.8,2
16/05/2022,28.2,83,13.5,7.9,2
17/05/2022,29.3,81,8888,4.4,2
18/05/2022,29.7,79,0,10,2
19/05/2022,27.7,91,0,8.5,1
20/05/2022,26.2,92,30,1.7,1
21/05/2022,28.2,87,18,2.1,2
22/05/2022,29.4,79,0,6.8,2
23/05/2022,29.5,83,0,9.6,2
24/05/2022,29.6,82,18.5,6.6,2
25/05/2022,28.1,86,0.7,5.3,2
26/05/2022,28.4,79,12.6,5.2,2
27/05/2022,29,80,0,5.2,2
28/05/2022,28.3,74,2.7,7.1,2
29/05/2022,29.5,76,0,6.3,2
30/05/2022,29.5,78,,10.1,2
31/05/2022,29.1,82,0,7.9,1
01/06/2022,28.8,85,0,6.8,1
02/06/2022,27,92,12,3.6,2
03/06/2022,28.1,86,4.4,1.3,1
04/06/2022,28.3,84,7,1,2
05/06/2022,27.2,86,2.4,5.8,2
06/06/2022,27.7,84,0.9,5.7,2
07/06/2022,26.6,88,0,6.8,1
08/06/2022,27.2,85,9,0.5,2
09/06/2022,27,89,53.1,8.1,2
10/06/2022,27.8,82,0,0,2
11/06/2022,26.5,88,8888,6.2,2
12/06/2022,26.5,88,42.7,3.9,2
13/06/2022,27.2,88,1.3,0,1
14/06/2022,28.3,80,0.2,2.9,2
15/06/2022,27,86,1.1,5.7,2
16/06/2022,24.5,94,6.5,5.9,2
17/06/2022,27.2,85,123.1,1.8,1
18/06/2022,27.3,85,0,0.2,1
19/06/2022,26.7,90,1.7,0.8,1
20/06/2022,25.5,93,3.2,2.7,2
21/06/2022,25.5,94,33.4,0,2
22/06/2022,26.2,88,12.5,0.4,2
23/06/2022,26.4,90,8888,1.5,2
24/06/2022,26.8,84,38.8,4.8,2
25/06/2022,26.1,90,0,4.6,2
26/06/2022,28,84,4,0.6,2
27/06/2022,27.6,85,,5.7,2
28/06/2022,27,88,0,6.1,2
29/06/2022,27.9,84,0.9,3,4
30/06/2022,26.1,88,10.4,6.2,3
01/07/2022,28.2,82,0.3,0,2
02/07/2022,28.3,78,,7.2,2
03/07/2022,27.9,82,2.4,3.5,2
04/07/2022,28.2,86,,4.9,2
05/07/2022,25.6,94,0,6.1,2
06/07/2022,28.2,85,34.1,2.8,2
07/07/2022,28.9,79,,0.1,3
08/07/2022,27,83,14.8,9.9,3
09/07/2022,28.7,82,,3,2
10/07/2022,27.4,84,,5.1,2
11/07/2022,27.3,84,0,3.3,2
12/07/2022,27.8,81,,1.8,2
13/07/2022,27.7,86,,6.2,2
14/07/2022,28.8,84,8888,0.2,2
15/07/2022,28.8,85,3.2,2.8,3
16/07/2022,29.2,78,0,5.3,4
17/07/2022,29.5,80,0,10.4,3
18/07/2022,29.3,83,,9.6,3
19/07/2022,29.4,82,,5.4,4
20/07/2022,28.3,80,,10.5,2
21/07/2022,27.7,88,4.6,3,2
22/07/2022,28,83,8888,6.6,2
23/07/2022,27.8,87,,2.3,1
24/07/2022,26.9,89,,5,2
25/07/2022,26.1,89,22.9,4,2
26/07/2022,25.9,90,44.2,3.5,2
27/07/2022,28.1,83,0.6,0.3,3
28/07/2022,29.2,83,12.5,6.8,3
29/07/2022,28.1,84,3.7,7.4,3
30/07/2022,28.2,82,6.8,5.7,4
31/07/2022,28.9,78,8888,7.8,3
01/08/2022,27.9,86,0,7.1,2
02/08/2022,26.5,91,2.4,5.2,2
03/08/2022,27.2,83,10.5,3.8,3
04/08/2022,26.6,86,0,3.6,2
05/08/2022,27.1,83,1,0.8,2
06/08/2022,27.5,79,,0,3
07/08/2022,28.3,80,,5.3,3
08/08/2022,29.1,79,8888,6.7,3
09/08/2022,28.3,81,,6.5,3
10/08/2022,28.3,82,,7,3
11/08/2022,29.1,81,,7,3
12/08/2022,28.5,82,,9.9,2
13/08/2022,26.9,85,,6,2
14/08/2022,27.7,85,0.2,2.4,2
15/08/2022,28,83,8888,8.7,2
16/08/2022,26.4,86,3.3,5.8,1
17/08/2022,27.9,86,1.8,0.9,3
18/08/2022,28.9,80,2.3,8,4
